"","qry_gene_id","isMinorIntron","isMinorIR","isMinorAS","isIrFinder","GeneID","NExons","P.Value","FDR"
"tx.11928","EAF1_1",FALSE,FALSE,FALSE,FALSE,"EAF1_1",2,0.78406245263003,0.898564083304913
"NR_046412.2","POLD4_1",FALSE,FALSE,FALSE,FALSE,"POLD4_1",2,0.784123147011452,0.898564083304913
"NM_001256281.3","RAB34_1",FALSE,FALSE,FALSE,FALSE,"RAB34_1",4,0.784273518678405,0.898641567935929
"tx.1573","LRCH3_1",FALSE,FALSE,FALSE,FALSE,"LRCH3_1",3,0.784449196895564,0.898723454205049
"tx.253469","TJP2_1",FALSE,FALSE,FALSE,FALSE,"TJP2_1",2,0.7845105094769,0.898723454205049
"tx.158495","SLCO1B1_1",FALSE,FALSE,FALSE,FALSE,"SLCO1B1_1",2,0.78475668931422,0.898910642327333
"tx.3549","FPGS_1",FALSE,FALSE,FALSE,FALSE,"FPGS_1",6,0.785008167845533,0.898988639790434
"tx.184371","gene.47526",FALSE,FALSE,FALSE,FALSE,"gene.47526",2,0.785066398371584,0.898988639790434
"tx.79117","gene.16873",FALSE,FALSE,FALSE,FALSE,"gene.16873",2,0.785073144040214,0.898988639790434
"NR_135120.2","MAGOHB_1",FALSE,FALSE,FALSE,FALSE,"MAGOHB_1",3,0.785205899527964,0.899045852274795
"NM_015528.3","RNF167_1",FALSE,FALSE,FALSE,FALSE,"RNF167_1",4,0.785374339661987,0.899143906630418
"tx.274418","gene.9276",FALSE,FALSE,FALSE,FALSE,"gene.9276",5,0.785911470777549,0.899515755628398
"tx.98526","ZMAT3_1",FALSE,FALSE,FALSE,FALSE,"ZMAT3_1",3,0.785937452687285,0.899515755628398
"tx.140627","gene.69346",FALSE,FALSE,FALSE,FALSE,"gene.69346",2,0.785947646137051,0.899515755628398
"tx.54436","ANKRD29_1",FALSE,FALSE,FALSE,FALSE,"ANKRD29_1",2,0.786287791360361,0.899736849461174
"tx.233012","PRKAR1B_1",FALSE,FALSE,FALSE,FALSE,"PRKAR1B_1",5,0.786306538482967,0.899736849461174
"NM_019013.3","PIMREG_1",FALSE,FALSE,FALSE,FALSE,"PIMREG_1",2,0.786435734221412,0.899789868076105
"tx.72880","RDM1P5_1",FALSE,FALSE,FALSE,FALSE,"RDM1P5_1",5,0.786721081273156,0.900021515122756
"NM_021806.4","FAM3A_1",FALSE,FALSE,FALSE,FALSE,"FAM3A_1",3,0.786884416334715,0.90011354439889
"tx.34363","PANX1_1",FALSE,FALSE,FALSE,FALSE,"PANX1_1",3,0.787040940810228,0.900197764510034
"NM_018502.5","TMCO6_1",FALSE,FALSE,FALSE,FALSE,"TMCO6_1",2,0.787245484312214,0.900302741564497
"XR_007083904.1","LOC124907090",FALSE,FALSE,FALSE,FALSE,"LOC124907090",2,0.787298538898284,0.900302741564497
"tx.35126","C5AR2_1",FALSE,FALSE,FALSE,FALSE,"C5AR2_1",2,0.787420800529293,0.900347738543497
"tx.9001","gene.46",FALSE,FALSE,FALSE,FALSE,"gene.46",8,0.787710662223631,0.900584342081113
"tx.203652","gene.4013",FALSE,FALSE,FALSE,FALSE,"gene.4013",2,0.787936633754399,0.900747858294454
"tx.245042","GINS4_1",FALSE,FALSE,FALSE,FALSE,"GINS4_1",2,0.788104375815044,0.90084478073427
"XR_007081213.1","LOC124906909",FALSE,FALSE,FALSE,FALSE,"LOC124906909",2,0.788320748868109,0.900942735255577
"tx.157185","SEMA4G_1",FALSE,FALSE,FALSE,FALSE,"SEMA4G_1",2,0.788387271266934,0.900942735255577
"tx.276899","gene.9461",FALSE,FALSE,FALSE,FALSE,"gene.9461",2,0.788438973490538,0.900942735255577
"NM_006817.4","ERP29_1",FALSE,FALSE,FALSE,FALSE,"ERP29_1",2,0.788713963161869,0.901088259595927
"tx.204285","MAP3K13_1",FALSE,FALSE,FALSE,FALSE,"MAP3K13_1",3,0.788732502228831,0.901088259595927
"NM_080686.3","PRRC2A_7",FALSE,FALSE,FALSE,FALSE,"PRRC2A_7",2,0.788815268046679,0.901088259595927
"tx.189181","gene.34117",FALSE,FALSE,FALSE,FALSE,"gene.34117",2,0.789114324668821,0.901335063803379
"tx.244272","WRN_1",FALSE,FALSE,FALSE,FALSE,"WRN_1",2,0.789240193912926,0.901384020372367
"tx.90684","RSKR_1",FALSE,FALSE,FALSE,FALSE,"RSKR_1",8,0.789598001487385,0.901680808427622
"tx.7912","LOC124900452_1",FALSE,FALSE,FALSE,FALSE,"LOC124900452_1",5,0.789865563819718,0.901680808427622
"tx.4985","BCL2L2_1",FALSE,FALSE,FALSE,FALSE,"BCL2L2_1",3,0.789912801516909,0.901680808427622
"NM_001494.4","GDI2_1",FALSE,FALSE,FALSE,FALSE,"GDI2_1",2,0.789945571708668,0.901680808427622
"tx.41072","NADK2_1",FALSE,FALSE,FALSE,FALSE,"NADK2_1",3,0.790012928621415,0.901680808427622
"NM_001394796.1","INTS14_1",FALSE,FALSE,FALSE,FALSE,"INTS14_1",2,0.790058401630537,0.901680808427622
"NM_014970.4","KIFAP3_1",TRUE,FALSE,FALSE,FALSE,"KIFAP3_1",2,0.790081305109938,0.901680808427622
"tx.34578","DNAAF2_1",FALSE,FALSE,FALSE,FALSE,"DNAAF2_1",4,0.790177760488046,0.901696122440068
"tx.244054","gene.22164",FALSE,FALSE,FALSE,FALSE,"gene.22164",2,0.790546513905881,0.901951872289804
"tx.240119","gene.21821",FALSE,FALSE,FALSE,FALSE,"gene.21821",3,0.790568000778557,0.901951872289804
"tx.43948","ORAI2_1",FALSE,FALSE,FALSE,FALSE,"ORAI2_1",4,0.791010628905205,0.902362056863286
"tx.84198","HR_1",FALSE,FALSE,FALSE,FALSE,"HR_1",4,0.791345267025061,0.902458786094238
"tx.308034","gene.71038",FALSE,FALSE,FALSE,FALSE,"gene.71038",2,0.791352184647679,0.902458786094238
"tx.308437","gene.12547",FALSE,FALSE,FALSE,FALSE,"gene.12547",2,0.791382605811377,0.902458786094238
"NM_001363118.2","SLC52A2_2",FALSE,FALSE,FALSE,FALSE,"SLC52A2_2",2,0.791440627122961,0.902458786094238
"NM_145060.4","SKA1_2",FALSE,FALSE,FALSE,FALSE,"SKA1_2",2,0.791621231916,0.902458786094238
"tx.299197","gene.11166",FALSE,FALSE,FALSE,FALSE,"gene.11166",2,0.79166216764137,0.902458786094238
"tx.58405","E2F3_1",FALSE,FALSE,FALSE,FALSE,"E2F3_1",6,0.79170748795497,0.902458786094238
"NM_022461.5","AZI2_1",FALSE,FALSE,FALSE,FALSE,"AZI2_1",3,0.791760277660909,0.902458786094238
"NR_045818.1","TMCO1_1",FALSE,FALSE,FALSE,FALSE,"TMCO1_1",4,0.791947087350175,0.902576975392061
"tx.94424","LOC107986409_1",FALSE,FALSE,FALSE,FALSE,"LOC107986409_1",5,0.7920956689648,0.902651576166309
"tx.324596","TTC28_1",FALSE,FALSE,FALSE,FALSE,"TTC28_1",2,0.792363401832959,0.902664267764502
"NM_054013.3","MGAT4B_2",FALSE,FALSE,FALSE,FALSE,"MGAT4B_2",2,0.792365044276256,0.902664267764502
"tx.76890","RABGAP1_1",FALSE,FALSE,FALSE,FALSE,"RABGAP1_1",6,0.792366134683345,0.902664267764502
"tx.281038","CRYL1_1",TRUE,FALSE,FALSE,FALSE,"CRYL1_1",2,0.792475628492675,0.902664267764502
"tx.70025","NUP58_1",FALSE,FALSE,FALSE,FALSE,"NUP58_1",4,0.792522435663207,0.902664267764502
"tx.176590","gene.33158",FALSE,FALSE,FALSE,FALSE,"gene.33158",2,0.792929638941712,0.903033345492192
"NR_073091.3","MEAF6_1",FALSE,FALSE,FALSE,FALSE,"MEAF6_1",2,0.793564293193404,0.903538982187348
"NM_032231.7","CIAO2A_1",FALSE,FALSE,FALSE,FALSE,"CIAO2A_1",3,0.793672542936208,0.903538982187348
"tx.58747","NLRX1_1",FALSE,FALSE,FALSE,FALSE,"NLRX1_1",3,0.793826529344007,0.903538982187348
"tx.6004","ADPRM_1",FALSE,FALSE,FALSE,FALSE,"ADPRM_1",3,0.793944810585424,0.903538982187348
"tx.37677","gene.16880",FALSE,FALSE,FALSE,FALSE,"gene.16880",2,0.793995240046674,0.903538982187348
"tx.240627","LOC107986847_1",FALSE,FALSE,FALSE,FALSE,"LOC107986847_1",2,0.794043118030657,0.903538982187348
"tx.92097","YJEFN3_1",FALSE,FALSE,FALSE,FALSE,"YJEFN3_1",3,0.794109640143738,0.903538982187348
"tx.214993","LOC105374696_1",FALSE,FALSE,FALSE,FALSE,"LOC105374696_1",4,0.794129671847097,0.903538982187348
"NM_013301.2","CCDC106_1",FALSE,FALSE,FALSE,FALSE,"CCDC106_1",2,0.794201404843214,0.903538982187348
"tx.288427","gene.113673",FALSE,FALSE,FALSE,FALSE,"gene.113673",2,0.794205689748433,0.903538982187348
"NM_003290.3","TPM4_1",FALSE,FALSE,FALSE,FALSE,"TPM4_1",3,0.794372577507769,0.90360032646942
"tx.155","PPIEL_1",FALSE,FALSE,FALSE,FALSE,"PPIEL_1",2,0.794536843180644,0.90360032646942
"tx.99080","gene.4452",FALSE,FALSE,FALSE,FALSE,"gene.4452",5,0.794628799861873,0.90360032646942
"tx.36156","gene.1692",FALSE,FALSE,FALSE,FALSE,"gene.1692",2,0.794654811084981,0.90360032646942
"tx.286935","gene.10122",FALSE,FALSE,FALSE,FALSE,"gene.10122",2,0.794695533189674,0.90360032646942
"NM_005660.3","SLC35A2_2",FALSE,FALSE,FALSE,FALSE,"SLC35A2_2",2,0.794833974500119,0.90360032646942
"tx.265684","gene.24273",FALSE,FALSE,FALSE,FALSE,"gene.24273",2,0.794862903630134,0.90360032646942
"tx.91314","gene.57219",FALSE,FALSE,FALSE,FALSE,"gene.57219",2,0.794925307925441,0.90360032646942
"tx.19178","VPS13A_1",FALSE,FALSE,FALSE,FALSE,"VPS13A_1",3,0.795283771833701,0.9038712707418
"tx.42119","TFAP2A_1",FALSE,FALSE,FALSE,FALSE,"TFAP2A_1",3,0.795330140154517,0.9038712707418
"tx.242221","gene.6666",FALSE,FALSE,FALSE,FALSE,"gene.6666",2,0.795650987361546,0.904012614384191
"tx.21644","FRMD8_1",FALSE,FALSE,FALSE,FALSE,"FRMD8_1",3,0.795775291324384,0.904012614384191
"tx.43397","gene.21434",FALSE,FALSE,FALSE,FALSE,"gene.21434",2,0.7957777044434,0.904012614384191
"NM_001195430.2","DCLK1_1",FALSE,FALSE,FALSE,FALSE,"DCLK1_1",2,0.795787510903259,0.904012614384191
"tx.82074","gene.20132",FALSE,FALSE,FALSE,FALSE,"gene.20132",2,0.795948617267194,0.904101049676198
"tx.6574","LINC02864_1",FALSE,FALSE,FALSE,FALSE,"LINC02864_1",2,0.79620408073232,0.904284762781524
"NM_012235.4","SCAP_1",FALSE,FALSE,FALSE,FALSE,"SCAP_1",2,0.796276904108752,0.904284762781524
"tx.35225","SNHG11_1",FALSE,FALSE,FALSE,FALSE,"SNHG11_1",2,0.796475085211375,0.904415241065599
"NM_001007073.1","RPL32_1",FALSE,FALSE,FALSE,FALSE,"RPL32_1",2,0.797131744967088,0.905042225205327
"NM_005594.6","NACA_1",FALSE,FALSE,FALSE,FALSE,"NACA_1",5,0.797193929835984,0.905042225205327
"XR_007087693.1","LOC107985002_1",FALSE,FALSE,FALSE,FALSE,"LOC107985002_1",2,0.797521209735064,0.905183219174836
"tx.5907","TCF25_1",FALSE,FALSE,FALSE,FALSE,"TCF25_1",2,0.797677030794209,0.905183219174836
"tx.5787","SHCBP1_1",FALSE,FALSE,FALSE,FALSE,"SHCBP1_1",2,0.797681573498513,0.905183219174836
"NM_016108.4","AIG1_1",FALSE,FALSE,FALSE,FALSE,"AIG1_1",4,0.797833862321933,0.905183219174836
"NM_001135049.1","JDP2_1",FALSE,FALSE,FALSE,FALSE,"JDP2_1",2,0.7979142687662,0.905183219174836
"tx.60540","gene.33202",FALSE,FALSE,FALSE,FALSE,"gene.33202",2,0.798061391252554,0.905183219174836
"tx.242720","MCPH1_3",FALSE,FALSE,FALSE,FALSE,"MCPH1_3",4,0.798129986507493,0.905183219174836
"NM_022140.5","EPB41L4A_1",FALSE,FALSE,FALSE,FALSE,"EPB41L4A_1",2,0.798196807982888,0.905183219174836
"tx.25598","GOLGA6L9_2",FALSE,FALSE,FALSE,FALSE,"GOLGA6L9_2",2,0.798204654437742,0.905183219174836
"tx.6253","SCRN2_1",FALSE,FALSE,FALSE,FALSE,"SCRN2_1",3,0.79823676886915,0.905183219174836
"tx.39001","LMCD1-AS1_1",FALSE,FALSE,FALSE,FALSE,"LMCD1-AS1_1",2,0.798254517755126,0.905183219174836
"NR_023360.3","CHRAC1_1",FALSE,FALSE,FALSE,FALSE,"CHRAC1_1",2,0.798412173586494,0.905183219174836
"tx.3673","FAM107B_1",FALSE,FALSE,FALSE,FALSE,"FAM107B_1",6,0.798489519528438,0.905183219174836
"tx.3030","DUSP4_1",FALSE,FALSE,FALSE,FALSE,"DUSP4_1",3,0.798512490738497,0.905183219174836
"NM_022803.3","UCP3_1",FALSE,FALSE,FALSE,FALSE,"UCP3_1",2,0.79856849062482,0.905183219174836
"XM_047446779.1","LOC124904077_1",FALSE,FALSE,FALSE,FALSE,"LOC124904077_1",2,0.798660600955184,0.905193139105765
"NM_001242618.2","NXT2_1",FALSE,FALSE,FALSE,FALSE,"NXT2_1",2,0.79883131313687,0.905292134142483
"tx.8244","PIGV_1",FALSE,FALSE,FALSE,FALSE,"PIGV_1",2,0.799410364174205,0.905514512114311
"tx.99416","gene.63400",FALSE,FALSE,FALSE,FALSE,"gene.63400",2,0.799437383820643,0.905514512114311
"tx.112030","SCML1_1",FALSE,FALSE,FALSE,FALSE,"SCML1_1",3,0.799449598375168,0.905514512114311
"tx.197757","PXK_1",FALSE,FALSE,FALSE,FALSE,"PXK_1",2,0.799470182052106,0.905514512114311
"NR_144327.2","PIGG_1",FALSE,FALSE,FALSE,FALSE,"PIGG_1",2,0.799480149164629,0.905514512114311
"tx.312319","PIAS4_1",FALSE,FALSE,FALSE,FALSE,"PIAS4_1",2,0.799590348403211,0.905514512114311
"NM_004889.5","ATP5MF_1",FALSE,FALSE,FALSE,FALSE,"ATP5MF_1",2,0.799611258556416,0.905514512114311
"NM_020739.5","CCPG1_1",FALSE,FALSE,FALSE,FALSE,"CCPG1_1",3,0.799820033919704,0.90564631776058
"XR_007090653.1","LOC105373027_1",FALSE,FALSE,FALSE,FALSE,"LOC105373027_1",2,0.799971921739325,0.90564631776058
"tx.81698","gene.49498",FALSE,FALSE,FALSE,FALSE,"gene.49498",2,0.799977850627082,0.90564631776058
"tx.7925","MIR34AHG_1",FALSE,FALSE,FALSE,FALSE,"MIR34AHG_1",8,0.800183216835483,0.905710601765609
"tx.198699","GXYLT2_1",FALSE,FALSE,FALSE,FALSE,"GXYLT2_1",2,0.800201447033728,0.905710601765609
"tx.17276","CYP3A5_1",FALSE,FALSE,FALSE,FALSE,"CYP3A5_1",4,0.800334982194279,0.905767334199862
"tx.321325","SS18L1_1",FALSE,FALSE,FALSE,FALSE,"SS18L1_1",5,0.800472019924817,0.905828018378865
"tx.310867","gene.116722",FALSE,FALSE,FALSE,FALSE,"gene.116722",2,0.800607086296857,0.905886459320368
"tx.47749","gene.8831",FALSE,FALSE,FALSE,FALSE,"gene.8831",2,0.800812462550431,0.905926291246709
"tx.80676","gene.18427",FALSE,FALSE,FALSE,FALSE,"gene.18427",2,0.800968282918725,0.905926291246709
"tx.225194","gene.64025",FALSE,FALSE,FALSE,FALSE,"gene.64025",2,0.801006836174767,0.905926291246709
"tx.197004","SETD2_1",FALSE,FALSE,FALSE,FALSE,"SETD2_1",6,0.801032163891426,0.905926291246709
"tx.58346","FCHO2_1",TRUE,FALSE,FALSE,FALSE,"FCHO2_1",3,0.801059420623529,0.905926291246709
"NM_206831.3","DPH3_1",FALSE,FALSE,FALSE,FALSE,"DPH3_1",2,0.801550658642947,0.906387441654041
"tx.71825","SLC7A5P2_2",FALSE,FALSE,FALSE,FALSE,"SLC7A5P2_2",5,0.801651271884059,0.906406826466992
"tx.121733","gene.81750",FALSE,FALSE,FALSE,FALSE,"gene.81750",2,0.801800599384571,0.906453375065518
"tx.190323","AGPS_1",FALSE,FALSE,FALSE,FALSE,"AGPS_1",2,0.80191486426061,0.906453375065518
"tx.85978","LINC00857_1",FALSE,FALSE,FALSE,FALSE,"LINC00857_1",3,0.801942865296476,0.906453375065518
"tx.91189","MIR301A_1",FALSE,FALSE,FALSE,FALSE,"MIR301A_1",7,0.802262516407455,0.906720302421789
"tx.230130","gene.20961",FALSE,FALSE,FALSE,FALSE,"gene.20961",2,0.80239705163291,0.906777977279818
"tx.19262","gene.7536",FALSE,FALSE,FALSE,FALSE,"gene.7536",2,0.802591967226284,0.90690386806558
"tx.170935","gene.46455",FALSE,FALSE,FALSE,FALSE,"gene.46455",2,0.80274647974226,0.906907471614839
"tx.206282","NCAPG_1",FALSE,FALSE,FALSE,FALSE,"NCAPG_1",2,0.802762189627206,0.906907471614839
"tx.84982","CARNMT1_1",FALSE,FALSE,FALSE,FALSE,"CARNMT1_1",7,0.802854962536559,0.906917927617236
"tx.94629","LRSAM1_1",FALSE,FALSE,FALSE,FALSE,"LRSAM1_1",3,0.803188775689368,0.907155099495629
"tx.65648","STEAP2_1",FALSE,FALSE,FALSE,FALSE,"STEAP2_1",5,0.80327157403943,0.907155099495629
"NM_014071.5","NCOA6_1",FALSE,FALSE,FALSE,FALSE,"NCOA6_1",3,0.803315538884793,0.907155099495629
"tx.68233","gene.39501",FALSE,FALSE,FALSE,FALSE,"gene.39501",2,0.803781091379579,0.907518206987304
"tx.67302","gene.7693",FALSE,FALSE,FALSE,FALSE,"gene.7693",2,0.803804228271838,0.907518206987304
"tx.293864","PLEKHO2_1",FALSE,FALSE,FALSE,FALSE,"PLEKHO2_1",2,0.8040882726823,0.90767607789498
"tx.51575","RAB11FIP3_2",FALSE,FALSE,FALSE,FALSE,"RAB11FIP3_2",7,0.80425460235874,0.90767607789498
"tx.256235","gene.7631",FALSE,FALSE,FALSE,FALSE,"gene.7631",2,0.804272708568033,0.90767607789498
"tx.70711","ATG2B_1",FALSE,FALSE,FALSE,FALSE,"ATG2B_1",5,0.8042784069901,0.90767607789498
"NM_006541.5","GLRX3_1",FALSE,FALSE,FALSE,FALSE,"GLRX3_1",2,0.804603714427843,0.907800485665836
"tx.36859","METTL18_1",FALSE,FALSE,FALSE,FALSE,"METTL18_1",2,0.804738205994482,0.907800485665836
"tx.302758","USP43_1",FALSE,FALSE,FALSE,FALSE,"USP43_1",3,0.80478057227529,0.907800485665836
"tx.5981","SENP3-EIF4A1_1",FALSE,FALSE,FALSE,FALSE,"SENP3-EIF4A1_1",2,0.804784867209605,0.907800485665836
"tx.262802","gene.23990",FALSE,FALSE,FALSE,FALSE,"gene.23990",2,0.804881950007218,0.907800485665836
"tx.72915","RAPGEFL1_1",TRUE,FALSE,FALSE,FALSE,"RAPGEFL1_1",2,0.804890236300826,0.907800485665836
"tx.192385","gene.34328",FALSE,FALSE,FALSE,FALSE,"gene.34328",2,0.805099438482008,0.907883762570381
"tx.46027","gene.23385",FALSE,FALSE,FALSE,FALSE,"gene.23385",2,0.805156667174864,0.907883762570381
"tx.57811","LOC122394733_1",FALSE,FALSE,FALSE,FALSE,"LOC122394733_1",4,0.805214892468491,0.907883762570381
"tx.194880","CAMK1_1",FALSE,FALSE,FALSE,FALSE,"CAMK1_1",2,0.805306441300731,0.907886466013781
"NM_001385837.1","RBFOX3_1",FALSE,FALSE,FALSE,FALSE,"RBFOX3_1",2,0.805384503831914,0.907886466013781
"tx.20185","ZNF33B_1",FALSE,FALSE,FALSE,FALSE,"ZNF33B_1",2,0.805736797369568,0.908157883496539
"tx.195920","RBMS3_1",FALSE,FALSE,FALSE,FALSE,"RBMS3_1",2,0.805863511311517,0.908157883496539
"tx.86086","ENTPD7_1",FALSE,FALSE,FALSE,FALSE,"ENTPD7_1",7,0.805927451398108,0.908157883496539
"tx.267118","gene.8682",FALSE,FALSE,FALSE,FALSE,"gene.8682",2,0.805959805070094,0.908157883496539
"tx.22243","NINJ2-AS1_1",FALSE,FALSE,FALSE,FALSE,"NINJ2-AS1_1",2,0.806236791849937,0.908299608757075
"tx.39122","RFTN1_1",FALSE,FALSE,FALSE,FALSE,"RFTN1_1",2,0.806261541887724,0.908299608757075
"tx.27150","gene.11404",FALSE,FALSE,FALSE,FALSE,"gene.11404",2,0.806336516108132,0.908299608757075
"NM_018309.5","TBC1D23_1",FALSE,FALSE,FALSE,FALSE,"TBC1D23_1",2,0.806565887846649,0.908463746097579
"NM_153746.2","ZDHHC14_1",TRUE,FALSE,FALSE,FALSE,"ZDHHC14_1",2,0.806944694451275,0.908658465213907
"NM_018191.4","RCBTB1_1",FALSE,FALSE,FALSE,FALSE,"RCBTB1_1",2,0.806945748175921,0.908658465213907
"tx.80169","gene.34506",FALSE,FALSE,FALSE,FALSE,"gene.34506",3,0.806989800029737,0.908658465213907
"tx.4079","PHF21A_1",FALSE,FALSE,FALSE,FALSE,"PHF21A_1",3,0.807213854452896,0.908772927726326
"tx.267436","CSTF3-DT_1",FALSE,FALSE,FALSE,FALSE,"CSTF3-DT_1",6,0.80728141448366,0.908772927726326
"tx.7754","UBE2A_2",FALSE,FALSE,FALSE,FALSE,"UBE2A_2",3,0.807342520837634,0.908772927726326
"tx.183820","gene.33770",FALSE,FALSE,FALSE,FALSE,"gene.33770",2,0.807816856247236,0.909212608000491
"NM_022737.3","PLPPR2_1",FALSE,FALSE,FALSE,FALSE,"PLPPR2_1",2,0.807954589633582,0.90926260669565
"tx.22121","SLC37A4_2",FALSE,FALSE,FALSE,FALSE,"SLC37A4_2",2,0.808206871019807,0.90926260669565
"tx.41378","ARSB_1",FALSE,FALSE,FALSE,FALSE,"ARSB_1",3,0.808210925506816,0.90926260669565
"tx.301094","LOC124903728_1",FALSE,FALSE,FALSE,FALSE,"LOC124903728_1",4,0.808262351833119,0.90926260669565
"NM_004655.4","AXIN2_1",FALSE,FALSE,FALSE,FALSE,"AXIN2_1",2,0.808312883600495,0.90926260669565
"tx.77293","DLGAP1-AS2_1",FALSE,FALSE,FALSE,FALSE,"DLGAP1-AS2_1",3,0.80837598508337,0.90926260669565
"tx.22206","GSEC_1",FALSE,FALSE,FALSE,FALSE,"GSEC_1",2,0.808447413909798,0.90926260669565
"tx.43220","ICA1-AS1_1",FALSE,FALSE,FALSE,FALSE,"ICA1-AS1_1",4,0.808747089023707,0.909395233886545
"tx.103746","TUB_1",FALSE,FALSE,FALSE,FALSE,"TUB_1",2,0.808889720798474,0.909395233886545
"NM_054014.4","FKBP1A_1",FALSE,FALSE,FALSE,FALSE,"FKBP1A_1",2,0.809021772644515,0.909395233886545
"tx.265211","FANK1_1",FALSE,FALSE,FALSE,FALSE,"FANK1_1",5,0.809172603774476,0.909395233886545
"tx.47399","gene.24438",FALSE,FALSE,FALSE,FALSE,"gene.24438",2,0.80918265611392,0.909395233886545
"tx.6284","TMEM92_1",FALSE,FALSE,FALSE,FALSE,"TMEM92_1",2,0.809287299735825,0.909395233886545
"NM_145005.7","C9orf72_1",FALSE,FALSE,FALSE,FALSE,"C9orf72_1",2,0.809627626060617,0.909395233886545
"XR_007083729.1","LOC124907017",FALSE,FALSE,FALSE,FALSE,"LOC124907017",5,0.809636650012501,0.909395233886545
"tx.898","MALL_1",FALSE,FALSE,FALSE,FALSE,"MALL_1",2,0.809646370823048,0.909395233886545
"tx.5912","GAS8_1",FALSE,FALSE,FALSE,FALSE,"GAS8_1",2,0.809677053622872,0.909395233886545
"tx.57889","gene.1348",FALSE,FALSE,FALSE,FALSE,"gene.1348",3,0.80967842167593,0.909395233886545
"tx.4488","SENP1_1",FALSE,FALSE,FALSE,FALSE,"SENP1_1",4,0.809689058343103,0.909395233886545
"tx.170376","gene.60162",FALSE,FALSE,FALSE,FALSE,"gene.60162",2,0.809723324307608,0.909395233886545
"tx.287242","gene.68764",FALSE,FALSE,FALSE,FALSE,"gene.68764",2,0.809737776632195,0.909395233886545
"tx.59689","gene.1523",FALSE,FALSE,FALSE,FALSE,"gene.1523",2,0.810080244869384,0.90954004038929
"tx.13807","LOC112268470_1",FALSE,FALSE,FALSE,FALSE,"LOC112268470_1",2,0.810271962881535,0.90954004038929
"tx.246907","ZC2HC1A_1",FALSE,FALSE,FALSE,FALSE,"ZC2HC1A_1",2,0.81032492720589,0.90954004038929
"NM_031901.6","MRPS21_1",FALSE,FALSE,FALSE,FALSE,"MRPS21_1",2,0.810340967006106,0.90954004038929
"tx.42660","TTK_1",FALSE,FALSE,FALSE,FALSE,"TTK_1",3,0.810364092464493,0.90954004038929
"tx.270994","gene.40084",FALSE,FALSE,FALSE,FALSE,"gene.40084",2,0.810369268879858,0.90954004038929
"tx.272110","gene.25013",FALSE,FALSE,FALSE,FALSE,"gene.25013",2,0.810505023170759,0.90958249161345
"tx.41592","SLC22A5_1",FALSE,FALSE,FALSE,FALSE,"SLC22A5_1",3,0.810574617491791,0.90958249161345
"XR_007081521.1","LOC124902456_1",FALSE,FALSE,FALSE,FALSE,"LOC124902456_1",4,0.810808266168503,0.90970840283003
"tx.1731","INTS12_1",FALSE,FALSE,FALSE,FALSE,"INTS12_1",2,0.810859326753927,0.90970840283003
"tx.9981","GPR137B_1",FALSE,FALSE,FALSE,FALSE,"GPR137B_1",3,0.810938147103296,0.90970840283003
"tx.54139","gene.12411",FALSE,FALSE,FALSE,FALSE,"gene.12411",2,0.81108551351734,0.909779732598368
"tx.176209","DNM3_1",FALSE,FALSE,FALSE,FALSE,"DNM3_1",5,0.811218398370706,0.909796197512941
"tx.76850","ZNF7_1",FALSE,FALSE,FALSE,FALSE,"ZNF7_1",4,0.811267757668091,0.909796197512941
"tx.202093","gene.18562",FALSE,FALSE,FALSE,FALSE,"gene.18562",2,0.811929975362133,0.910444816445415
"tx.36721","MSTO2P_1",FALSE,FALSE,FALSE,FALSE,"MSTO2P_1",2,0.812077656380873,0.910516393457914
"NM_198220.3","SNRPB2_1",FALSE,FALSE,FALSE,FALSE,"SNRPB2_1",2,0.812969208710098,0.91134517307949
"tx.125252","gene.12551",FALSE,FALSE,FALSE,FALSE,"gene.12551",2,0.813011283322174,0.91134517307949
"XR_007086550.1","LOC105371308_1",FALSE,FALSE,FALSE,FALSE,"LOC105371308_1",2,0.813130105906012,0.91134517307949
"NM_002392.6","MDM2_1",FALSE,FALSE,FALSE,FALSE,"MDM2_1",3,0.813152535405394,0.91134517307949
"tx.128098","FBH1_1",FALSE,FALSE,FALSE,FALSE,"FBH1_1",3,0.813298575378284,0.911400136492723
"NM_005151.4","USP14_1",TRUE,FALSE,FALSE,FALSE,"USP14_1",2,0.813369437586424,0.911400136492723
"tx.2841","PON3_1",FALSE,FALSE,FALSE,FALSE,"PON3_1",2,0.813465703938169,0.91141395780691
"tx.274865","gene.54121",FALSE,FALSE,FALSE,FALSE,"gene.54121",2,0.813597711414122,0.911467816800366
"tx.319316","gene.44518",FALSE,FALSE,FALSE,FALSE,"gene.44518",2,0.813891174042397,0.911659095179591
"tx.238015","gene.108440",FALSE,FALSE,FALSE,FALSE,"gene.108440",3,0.814059498756397,0.911659095179591
"NM_021831.6","AGBL5_1",FALSE,FALSE,FALSE,FALSE,"AGBL5_1",2,0.814084408574202,0.911659095179591
"tx.26869","VAC14_1",TRUE,FALSE,FALSE,FALSE,"VAC14_1",2,0.814104267976471,0.911659095179591
"tx.95994","gene.46656",FALSE,FALSE,FALSE,FALSE,"gene.46656",2,0.814367775946983,0.911860144257403
"tx.63233","gene.35408",FALSE,FALSE,FALSE,FALSE,"gene.35408",2,0.814460707536622,0.911870174568531
