"","qry_gene_id","isMinorIntron","isMinorIR","isMinorAS","isIrFinder","GeneID","NExons","P.Value","FDR"
"137901","gene.5352",FALSE,FALSE,FALSE,FALSE,"gene.5352",4,0.619976507473332,0.909874353417314
"173359","CASTOR2_1",FALSE,FALSE,FALSE,FALSE,"CASTOR2_1",10,0.620029466353716,0.909874353417314
"234410","KIFBP_1",FALSE,FALSE,FALSE,FALSE,"KIFBP_1",2,0.620065384622703,0.909874353417314
"390598","gene.57879",FALSE,FALSE,FALSE,FALSE,"gene.57879",2,0.620130982099255,0.909874353417314
"438000","gene.1348",FALSE,FALSE,FALSE,FALSE,"gene.1348",4,0.620148643012394,0.909874353417314
"297839","ING1_1",FALSE,FALSE,FALSE,FALSE,"ING1_1",4,0.620191428274329,0.909874353417314
"406314","LOC105372602_1",FALSE,FALSE,FALSE,FALSE,"LOC105372602_1",2,0.620195418325127,0.909874353417314
"345259","BCAR1_2",FALSE,FALSE,FALSE,FALSE,"BCAR1_2",7,0.620224192066252,0.909874353417314
"220263","NDUFA8_1",FALSE,FALSE,FALSE,FALSE,"NDUFA8_1",2,0.620238481693325,0.909874353417314
"178886","gene.21743",FALSE,FALSE,FALSE,FALSE,"gene.21743",2,0.620275290597946,0.909874353417314
"198969","gene.7031",FALSE,FALSE,FALSE,FALSE,"gene.7031",4,0.620352904839524,0.909874353417314
"367709","gene.12356",FALSE,FALSE,FALSE,FALSE,"gene.12356",2,0.62035492699112,0.909874353417314
"364464","gene.29052",TRUE,FALSE,FALSE,FALSE,"gene.29052",2,0.620473685056129,0.909874353417314
"356209","ASIC2_1",FALSE,FALSE,FALSE,FALSE,"ASIC2_1",3,0.620558045688808,0.909874353417314
"186545","gene.37735",FALSE,FALSE,FALSE,FALSE,"gene.37735",2,0.620580726771255,0.909874353417314
"405328","CBFA2T2_1",FALSE,FALSE,FALSE,FALSE,"CBFA2T2_1",13,0.6206179599075,0.909874353417314
"59593","gene.3049",FALSE,FALSE,FALSE,FALSE,"gene.3049",2,0.620636172903795,0.909874353417314
"144988","HLA-F-AS1_7",FALSE,FALSE,FALSE,FALSE,"HLA-F-AS1_7",3,0.62063640738606,0.909874353417314
"146716","LOC124901304_1",FALSE,FALSE,FALSE,FALSE,"LOC124901304_1",5,0.620686591633761,0.909874353417314
"103080","gene.35380",FALSE,FALSE,FALSE,FALSE,"gene.35380",2,0.620726776144189,0.909874353417314
"170838","ZNF273_1",FALSE,FALSE,FALSE,FALSE,"ZNF273_1",6,0.620798811660538,0.909874353417314
"90604","gene.3922",FALSE,FALSE,FALSE,FALSE,"gene.3922",7,0.620839732801741,0.909874353417314
"6022","LDLRAP1_1",FALSE,FALSE,FALSE,FALSE,"LDLRAP1_1",4,0.620865530233976,0.909874353417314
"314610","NIPA2_2",FALSE,FALSE,FALSE,FALSE,"NIPA2_2",7,0.620866471327619,0.909874353417314
"29313","SMG7_1",FALSE,FALSE,FALSE,FALSE,"SMG7_1",12,0.620870401087857,0.909874353417314
"358416","KRT10_1",FALSE,FALSE,FALSE,FALSE,"KRT10_1",2,0.620904609075864,0.909874353417314
"148676","gene.50386",FALSE,FALSE,FALSE,FALSE,"gene.50386",2,0.620959401124841,0.909874353417314
"37078","gene.33437",FALSE,FALSE,FALSE,FALSE,"gene.33437",2,0.621089045826829,0.909874353417314
"256126","RBM4B_1",FALSE,FALSE,FALSE,FALSE,"RBM4B_1",7,0.621165777521584,0.909874353417314
"407791","HNF4A_1",FALSE,FALSE,FALSE,FALSE,"HNF4A_1",10,0.621241088578955,0.909874353417314
"350397","ZBTB4_2",FALSE,FALSE,FALSE,FALSE,"ZBTB4_2",7,0.621257086023503,0.909874353417314
"296331","ABCC4_1",FALSE,FALSE,FALSE,FALSE,"ABCC4_1",10,0.62129397239922,0.909874353417314
"23065","PSMD4_1",FALSE,FALSE,FALSE,FALSE,"PSMD4_1",2,0.621319278824258,0.909874353417314
"175984","RBM48_1",FALSE,FALSE,FALSE,FALSE,"RBM48_1",4,0.621379344823091,0.909874353417314
"57991","R3HDM1_1",FALSE,FALSE,FALSE,FALSE,"R3HDM1_1",8,0.621426958325888,0.909874353417314
"196248","gene.93270",FALSE,FALSE,FALSE,FALSE,"gene.93270",2,0.621531859547003,0.909874353417314
"356798","PIGW_2",FALSE,FALSE,FALSE,FALSE,"PIGW_2",3,0.621548869696253,0.909874353417314
"398639","ISOC2_1",FALSE,FALSE,FALSE,FALSE,"ISOC2_1",4,0.621579128012005,0.909874353417314
"288859","ZNF140_1",FALSE,FALSE,FALSE,FALSE,"ZNF140_1",4,0.621648066529984,0.909874353417314
"223076","gene.7773",TRUE,FALSE,FALSE,FALSE,"gene.7773",4,0.621783067435378,0.909874353417314
"440500","LOC105373383_1",FALSE,FALSE,FALSE,FALSE,"LOC105373383_1",2,0.621802534580993,0.909874353417314
"18355","DPH5-DT_1",FALSE,FALSE,FALSE,FALSE,"DPH5-DT_1",8,0.621839426592353,0.909874353417314
"312214","gene.82614",FALSE,FALSE,FALSE,FALSE,"gene.82614",2,0.621844145698585,0.909874353417314
"166392","SNX10_1",FALSE,FALSE,FALSE,FALSE,"SNX10_1",2,0.621848971382189,0.909874353417314
"71406","gene.3361",FALSE,FALSE,FALSE,FALSE,"gene.3361",2,0.621867727531117,0.909874353417314
"380678","DAPK3_1",FALSE,FALSE,FALSE,FALSE,"DAPK3_1",2,0.621869738655736,0.909874353417314
"434257","gene.45373",FALSE,FALSE,FALSE,FALSE,"gene.45373",2,0.621881360014164,0.909874353417314
"80726","IL17RB_1",FALSE,FALSE,FALSE,FALSE,"IL17RB_1",2,0.621969334240879,0.909874353417314
"218372","gene.38677",FALSE,FALSE,FALSE,FALSE,"gene.38677",2,0.622025304608035,0.909874353417314
"224201","gene.23522",FALSE,FALSE,FALSE,FALSE,"gene.23522",5,0.622043623400878,0.909874353417314
"204577","RECQL4_1",FALSE,FALSE,FALSE,FALSE,"RECQL4_1",3,0.622058878566857,0.909874353417314
"167438","gene.37191",FALSE,FALSE,FALSE,FALSE,"gene.37191",2,0.622060157958731,0.909874353417314
"133174","gene.5221",FALSE,FALSE,FALSE,FALSE,"gene.5221",5,0.622074559054935,0.909874353417314
"195328","LOC107986949_1",FALSE,FALSE,FALSE,FALSE,"LOC107986949_1",2,0.622179477903405,0.909874353417314
"330092","SNRPA1_1",FALSE,FALSE,FALSE,FALSE,"SNRPA1_1",4,0.622181123940598,0.909874353417314
"188769","PCM1_1",FALSE,FALSE,FALSE,FALSE,"PCM1_1",16,0.622207447739725,0.909874353417314
"440554","IDH3G_1",FALSE,FALSE,FALSE,FALSE,"IDH3G_1",2,0.622226815769096,0.909874353417314
"178792","ARMC10_2",FALSE,FALSE,FALSE,FALSE,"ARMC10_2",7,0.62223466594718,0.909874353417314
"235341","P4HA1_1",FALSE,FALSE,FALSE,FALSE,"P4HA1_1",6,0.622328835307083,0.909936927443552
"28774","LINC02818_1",FALSE,FALSE,FALSE,FALSE,"LINC02818_1",3,0.62253337274675,0.910049634514317
"237514","BMPR1A_1",FALSE,FALSE,FALSE,FALSE,"BMPR1A_1",3,0.622630929897275,0.910049634514317
"46057","CAMKMT_1",TRUE,FALSE,FALSE,FALSE,"CAMKMT_1",8,0.622651891420565,0.910049634514317
"400221","LOC124908094",FALSE,FALSE,FALSE,FALSE,"LOC124908094",6,0.622718240214316,0.910049634514317
"361996","HOXB8_1",FALSE,FALSE,FALSE,FALSE,"HOXB8_1",2,0.622737631012436,0.910049634514317
"345164","WDR59_1",FALSE,FALSE,FALSE,FALSE,"WDR59_1",8,0.62286206864866,0.910049634514317
"351034","RPL26_1",FALSE,FALSE,FALSE,FALSE,"RPL26_1",3,0.622880986163533,0.910049634514317
"78054","gene.18081",FALSE,FALSE,FALSE,FALSE,"gene.18081",3,0.622912778900267,0.910049634514317
"304993","L3HYPDH_1",FALSE,FALSE,FALSE,FALSE,"L3HYPDH_1",8,0.622917022658049,0.910049634514317
"122674","gene.19585",TRUE,FALSE,FALSE,FALSE,"gene.19585",2,0.622919751522616,0.910049634514317
"304801","gene.26402",FALSE,FALSE,FALSE,FALSE,"gene.26402",2,0.622987630602689,0.910070401987899
"57343","FAM168B_1",FALSE,FALSE,FALSE,FALSE,"FAM168B_1",12,0.623036735593884,0.910070401987899
"91739","MED12L_1",FALSE,FALSE,FALSE,FALSE,"MED12L_1",2,0.623192972708968,0.910223547719654
"287624","NCOR2_1",FALSE,FALSE,FALSE,FALSE,"NCOR2_1",5,0.62347476267699,0.910560033130384
"172760","VPS37D_1",FALSE,FALSE,FALSE,FALSE,"VPS37D_1",3,0.623625368346745,0.910674380690336
"352659","gene.1084",FALSE,FALSE,FALSE,FALSE,"gene.1084",4,0.623662079621158,0.910674380690336
"287199","gene.9754",FALSE,FALSE,FALSE,FALSE,"gene.9754",5,0.62375721323806,0.910674380690336
"385464","CYP4F12_1",FALSE,FALSE,FALSE,FALSE,"CYP4F12_1",3,0.623769908516688,0.910674380690336
"306882","SUSD6_1",FALSE,FALSE,FALSE,FALSE,"SUSD6_1",4,0.623827575584531,0.910674380690336
"254648","PLAAT4_1",FALSE,FALSE,FALSE,FALSE,"PLAAT4_1",2,0.624063440060853,0.910674380690336
"79209","QRICH1_1",FALSE,FALSE,FALSE,FALSE,"QRICH1_1",9,0.624090609810264,0.910674380690336
"204321","gene.22660",FALSE,FALSE,FALSE,FALSE,"gene.22660",2,0.624156168604291,0.910674380690336
"54844","gene.17321",FALSE,FALSE,FALSE,FALSE,"gene.17321",4,0.624172182486604,0.910674380690336
"243666","LOC124902519_1",FALSE,FALSE,FALSE,FALSE,"LOC124902519_1",2,0.624251169172823,0.910674380690336
"391232","PLEKHG2_1",FALSE,FALSE,FALSE,FALSE,"PLEKHG2_1",10,0.62425274156835,0.910674380690336
"218294","gene.23264",FALSE,FALSE,FALSE,FALSE,"gene.23264",2,0.624304571285703,0.910674380690336
"386079","UNC13A_1",FALSE,FALSE,FALSE,FALSE,"UNC13A_1",5,0.624337838331991,0.910674380690336
"355207","gene.11945",FALSE,FALSE,FALSE,FALSE,"gene.11945",2,0.624358501909869,0.910674380690336
"229647","EPC1_1",FALSE,FALSE,FALSE,FALSE,"EPC1_1",12,0.624367379165687,0.910674380690336
"336727","gene.11086",FALSE,FALSE,FALSE,FALSE,"gene.11086",4,0.624375755447053,0.910674380690336
"349271","gene.42682",FALSE,FALSE,FALSE,FALSE,"gene.42682",2,0.624493607917755,0.910771268925507
"211815","gene.7420",FALSE,FALSE,FALSE,FALSE,"gene.7420",6,0.624670441965792,0.910838300690719
"135981","TIMD4_1",FALSE,FALSE,FALSE,FALSE,"TIMD4_1",7,0.624723735996052,0.910838300690719
"425086","RIBC2_1",FALSE,FALSE,FALSE,FALSE,"RIBC2_1",2,0.624834642831382,0.910838300690719
"384910","DCAF15_2",FALSE,FALSE,FALSE,FALSE,"DCAF15_2",3,0.624840845895446,0.910838300690719
"209494","gene.7313",FALSE,FALSE,FALSE,FALSE,"gene.7313",2,0.624880731201419,0.910838300690719
"330094","gene.55953",FALSE,FALSE,FALSE,FALSE,"gene.55953",2,0.624954748793957,0.910838300690719
"356593","TAF15_2",FALSE,FALSE,FALSE,FALSE,"TAF15_2",2,0.625036994153089,0.910838300690719
"235406","FAM149B1_1",FALSE,FALSE,FALSE,FALSE,"FAM149B1_1",12,0.625037821768611,0.910838300690719
"156949","RSPO3_1",FALSE,FALSE,FALSE,FALSE,"RSPO3_1",3,0.625108480227932,0.910838300690719
"214561","gene.720",FALSE,FALSE,FALSE,FALSE,"gene.720",4,0.62512474528237,0.910838300690719
"182952","NUP205_1",FALSE,FALSE,FALSE,FALSE,"NUP205_1",4,0.625127566723431,0.910838300690719
"113442","TIGD4_1",FALSE,FALSE,FALSE,FALSE,"TIGD4_1",3,0.625189240757892,0.910838300690719
"362810","SPATA20_1",FALSE,FALSE,FALSE,FALSE,"SPATA20_1",3,0.62522891156551,0.910838300690719
"254812","ATL3_1",FALSE,FALSE,FALSE,FALSE,"ATL3_1",4,0.625283079116385,0.910838300690719
"239152","CCNJ_1",FALSE,FALSE,FALSE,FALSE,"CCNJ_1",5,0.625404394302526,0.910838300690719
"244828","INPP5A_1",FALSE,FALSE,FALSE,FALSE,"INPP5A_1",2,0.625446546379655,0.910838300690719
"410232","RAE1_1",FALSE,FALSE,FALSE,FALSE,"RAE1_1",2,0.625452632775011,0.910838300690719
"8284","TRIM62_1",FALSE,FALSE,FALSE,FALSE,"TRIM62_1",2,0.625465270905116,0.910838300690719
"337171","LOC107984874_1",FALSE,FALSE,FALSE,FALSE,"LOC107984874_1",2,0.625605713789753,0.910930054649507
"370496","gene.57366",FALSE,FALSE,FALSE,FALSE,"gene.57366",3,0.625722544017007,0.910930054649507
"257713","IL18BP_1",FALSE,FALSE,FALSE,FALSE,"IL18BP_1",2,0.625726394045532,0.910930054649507
"7090","SNHG3_1",FALSE,FALSE,FALSE,FALSE,"SNHG3_1",4,0.625745388351934,0.910930054649507
"302260","gene.26325",FALSE,FALSE,FALSE,FALSE,"gene.26325",2,0.625866735484216,0.910930054649507
"147152","TEAD3_1",FALSE,FALSE,FALSE,FALSE,"TEAD3_1",2,0.625907435366786,0.910930054649507
"326637","gene.1038",TRUE,FALSE,FALSE,FALSE,"gene.1038",2,0.625922086065208,0.910930054649507
"115956","DCTD_1",FALSE,FALSE,FALSE,FALSE,"DCTD_1",5,0.625946992376824,0.910930054649507
"398080","TSEN34_10",FALSE,FALSE,FALSE,FALSE,"TSEN34_10",5,0.62601114723847,0.910930054649507
"368006","gene.43487",FALSE,FALSE,FALSE,FALSE,"gene.43487",2,0.626071899806629,0.910930054649507
"117596","FASTKD3_1",FALSE,FALSE,FALSE,FALSE,"FASTKD3_1",5,0.626116789420542,0.910930054649507
"254945","TRPT1_1",FALSE,FALSE,FALSE,FALSE,"TRPT1_1",8,0.626145473734013,0.910930054649507
"210518","gene.22929",FALSE,FALSE,FALSE,FALSE,"gene.22929",2,0.626237305945492,0.910988823457955
"301937","PSMA6_1",FALSE,FALSE,FALSE,FALSE,"PSMA6_1",5,0.626560703847837,0.911003169998076
"428351","SCML2_1",FALSE,FALSE,FALSE,FALSE,"SCML2_1",5,0.626612408031349,0.911003169998076
"34443","gene.74436",FALSE,FALSE,FALSE,FALSE,"gene.74436",2,0.626660780057844,0.911003169998076
"32578","C1orf116_1",FALSE,FALSE,FALSE,FALSE,"C1orf116_1",2,0.626717762657973,0.911003169998076
"229153","gene.66554",FALSE,FALSE,FALSE,FALSE,"gene.66554",2,0.626753585602622,0.911003169998076
"355574","gene.11959",FALSE,FALSE,FALSE,FALSE,"gene.11959",2,0.626785229039012,0.911003169998076
"260210","gene.14898",FALSE,FALSE,FALSE,FALSE,"gene.14898",3,0.626831080241128,0.911003169998076
"87427","KPNA1_1",FALSE,FALSE,FALSE,FALSE,"KPNA1_1",4,0.626869191949671,0.911003169998076
"135946","LOC105377673_1",FALSE,FALSE,FALSE,FALSE,"LOC105377673_1",2,0.626890974739102,0.911003169998076
"320346","gene.69233",FALSE,FALSE,FALSE,FALSE,"gene.69233",2,0.626912715941307,0.911003169998076
"132985","SLC23A1_1",FALSE,FALSE,FALSE,FALSE,"SLC23A1_1",7,0.626920115772634,0.911003169998076
"354632","SPAG5-AS1_1",FALSE,FALSE,FALSE,FALSE,"SPAG5-AS1_1",15,0.626931461587622,0.911003169998076
"88796","gene.3868",FALSE,FALSE,FALSE,FALSE,"gene.3868",4,0.626959629752985,0.911003169998076
"379538","MIDN_1",FALSE,FALSE,FALSE,FALSE,"MIDN_1",6,0.626967288075577,0.911003169998076
"368008","gene.29237",FALSE,FALSE,FALSE,FALSE,"gene.29237",3,0.627090343567297,0.911059954271408
"355027","gene.28631",FALSE,FALSE,FALSE,FALSE,"gene.28631",5,0.627109248632078,0.911059954271408
"178646","LOC124901712_1",FALSE,FALSE,FALSE,FALSE,"LOC124901712_1",3,0.627300054307268,0.911223037499953
"178507","LOC100630923_1",FALSE,FALSE,FALSE,FALSE,"LOC100630923_1",6,0.627324402700973,0.911223037499953
"358823","gene.12073",FALSE,FALSE,FALSE,FALSE,"gene.12073",4,0.627405854759683,0.911266614207705
"302250","gene.82320",FALSE,FALSE,FALSE,FALSE,"gene.82320",2,0.627598580691163,0.911471788652823
"91395","TM4SF1-AS1_1",FALSE,FALSE,FALSE,FALSE,"TM4SF1-AS1_1",3,0.627791227619657,0.911676814723823
"209807","LOC124902150_1",FALSE,FALSE,FALSE,FALSE,"LOC124902150_1",2,0.627937702415912,0.911748968911
"266047","gene.25032",FALSE,FALSE,FALSE,FALSE,"gene.25032",2,0.627958058394659,0.911748968911
"372132","VAPA_1",FALSE,FALSE,FALSE,FALSE,"VAPA_1",3,0.62801072711685,0.911748968911
"174296","POMZP3_2",FALSE,FALSE,FALSE,FALSE,"POMZP3_2",6,0.628097357819507,0.911748968911
"376953","gene.29616",FALSE,FALSE,FALSE,FALSE,"gene.29616",2,0.62814804140329,0.911748968911
"352889","ALKBH5_1",FALSE,FALSE,FALSE,FALSE,"ALKBH5_1",2,0.628149789320311,0.911748968911
"381586","KHSRP_1",FALSE,FALSE,FALSE,FALSE,"KHSRP_1",3,0.628293430910293,0.911766399848855
"179750","PNPLA8_1",FALSE,FALSE,FALSE,FALSE,"PNPLA8_1",4,0.628347147184283,0.911766399848855
"283896","SH2B3_1",FALSE,FALSE,FALSE,FALSE,"SH2B3_1",26,0.628429037810219,0.911766399848855
"360485","gene.28879",FALSE,FALSE,FALSE,FALSE,"gene.28879",2,0.62843134874672,0.911766399848855
"254885","MACROD1_1",FALSE,FALSE,FALSE,FALSE,"MACROD1_1",2,0.628458337450295,0.911766399848855
"345625","gene.56382",FALSE,FALSE,FALSE,FALSE,"gene.56382",2,0.628666770086886,0.911766399848855
"87306","gene.3803",FALSE,FALSE,FALSE,FALSE,"gene.3803",3,0.628668733524022,0.911766399848855
"304219","SAMD4A_1",FALSE,FALSE,FALSE,FALSE,"SAMD4A_1",3,0.628801692738194,0.911766399848855
"232195","PARG_1",FALSE,FALSE,FALSE,FALSE,"PARG_1",9,0.628810293745949,0.911766399848855
"379081","gene.43821",FALSE,FALSE,FALSE,FALSE,"gene.43821",2,0.628846222085081,0.911766399848855
"366154","gene.57221",FALSE,FALSE,FALSE,FALSE,"gene.57221",2,0.628895805526275,0.911766399848855
"152264","gene.5735",FALSE,FALSE,FALSE,FALSE,"gene.5735",2,0.628956522331746,0.911766399848855
"141353","EEF1E1_1",FALSE,FALSE,FALSE,FALSE,"EEF1E1_1",2,0.628977719550315,0.911766399848855
"295077","BORA_1",FALSE,FALSE,FALSE,FALSE,"BORA_1",4,0.629009795057127,0.911766399848855
"140592","gene.20442",FALSE,FALSE,FALSE,FALSE,"gene.20442",2,0.629035380287746,0.911766399848855
"362887","LUC7L3_1",FALSE,FALSE,FALSE,FALSE,"LUC7L3_1",3,0.629043752610247,0.911766399848855
"142578","NUP153_1",FALSE,FALSE,FALSE,FALSE,"NUP153_1",9,0.62908740655691,0.911766399848855
"119702","TARS1_1",FALSE,FALSE,FALSE,FALSE,"TARS1_1",5,0.62913821369162,0.911766399848855
"23945","ADAR_1",FALSE,FALSE,FALSE,FALSE,"ADAR_1",9,0.629139922791082,0.911766399848855
"156989","ECHDC1_1",FALSE,FALSE,FALSE,FALSE,"ECHDC1_1",4,0.629197682674455,0.911775499742045
"41645","PUM2_1",FALSE,FALSE,FALSE,FALSE,"PUM2_1",19,0.629303022762491,0.911853541368443
"388426","gene.12944",FALSE,FALSE,FALSE,FALSE,"gene.12944",2,0.629368441328924,0.911873729088398
"122679","IPO11_1",TRUE,FALSE,FALSE,FALSE,"IPO11_1",3,0.629514290646817,0.912000076267028
"134864","gene.5268",FALSE,FALSE,FALSE,FALSE,"gene.5268",2,0.629707848178269,0.912000076267028
"234681","SAR1A_1",FALSE,FALSE,FALSE,FALSE,"SAR1A_1",2,0.629714762445131,0.912000076267028
"428520","LOC101928415_1",FALSE,FALSE,FALSE,FALSE,"LOC101928415_1",2,0.629731784678915,0.912000076267028
"85264","gene.3747",FALSE,FALSE,FALSE,FALSE,"gene.3747",2,0.629822070093998,0.912000076267028
"335717","CRYM-AS1_2",FALSE,FALSE,FALSE,FALSE,"CRYM-AS1_2",2,0.629828817378703,0.912000076267028
"231673","AGAP13P_1",FALSE,FALSE,FALSE,FALSE,"AGAP13P_1",7,0.629914830172491,0.912000076267028
"138152","LINC01942_1",FALSE,FALSE,FALSE,FALSE,"LINC01942_1",5,0.629916347629702,0.912000076267028
"156689","TPD52L1_1",FALSE,FALSE,FALSE,FALSE,"TPD52L1_1",8,0.62997738747104,0.912000076267028
"278024","NUP107_1",TRUE,FALSE,FALSE,FALSE,"NUP107_1",2,0.630016358729882,0.912000076267028
"190898","LINC00589_1",FALSE,FALSE,FALSE,FALSE,"LINC00589_1",4,0.630040657910197,0.912000076267028
"348003","gene.42625",FALSE,FALSE,FALSE,FALSE,"gene.42625",2,0.630073566326201,0.912000076267028
"411755","LOC102723360_2",FALSE,FALSE,FALSE,FALSE,"LOC102723360_2",6,0.63016820309804,0.912062519005425
"198179","gene.22455",FALSE,FALSE,FALSE,FALSE,"gene.22455",2,0.630243411828055,0.912096835012803
"162630","gene.50751",FALSE,FALSE,FALSE,FALSE,"gene.50751",3,0.630334332288319,0.912132247361305
"423566","gene.13856",FALSE,FALSE,FALSE,FALSE,"gene.13856",3,0.630502768436007,0.912132247361305
"245163","gene.775",FALSE,FALSE,FALSE,FALSE,"gene.775",2,0.630572247506546,0.912132247361305
"193216","HGSNAT_1",FALSE,FALSE,FALSE,FALSE,"HGSNAT_1",6,0.630600595664212,0.912132247361305
"336737","gene.42290",FALSE,FALSE,FALSE,FALSE,"gene.42290",4,0.630734070927529,0.912132247361305
"379902","BTBD2_1",FALSE,FALSE,FALSE,FALSE,"BTBD2_1",3,0.630738975385419,0.912132247361305
"297876","gene.9970",FALSE,FALSE,FALSE,FALSE,"gene.9970",2,0.630742825085536,0.912132247361305
"224582","DPH7_1",FALSE,FALSE,FALSE,FALSE,"DPH7_1",8,0.630799037510886,0.912132247361305
"379737","GAMT_1",FALSE,FALSE,FALSE,FALSE,"GAMT_1",3,0.630960550448061,0.912132247361305
"400075","LOC112268251_1",FALSE,FALSE,FALSE,FALSE,"LOC112268251_1",3,0.630978638801017,0.912132247361305
"416098","PDXK_1",FALSE,FALSE,FALSE,FALSE,"PDXK_1",3,0.631018155232062,0.912132247361305
"309972","CALM1_1",FALSE,FALSE,FALSE,FALSE,"CALM1_1",3,0.631021243619633,0.912132247361305
"302928","gene.26348",FALSE,FALSE,FALSE,FALSE,"gene.26348",2,0.631022330105136,0.912132247361305
"433962","gene.14129",FALSE,FALSE,FALSE,FALSE,"gene.14129",3,0.631024689941976,0.912132247361305
"267349","LRRC23_1",FALSE,FALSE,FALSE,FALSE,"LRRC23_1",7,0.631107397076108,0.912132247361305
"347707","ZNF276_1",FALSE,FALSE,FALSE,FALSE,"ZNF276_1",15,0.631168954568227,0.912132247361305
"332403","gene.10983",FALSE,FALSE,FALSE,FALSE,"gene.10983",2,0.631177651127023,0.912132247361305
"256832","C11orf24_1",FALSE,FALSE,FALSE,FALSE,"C11orf24_1",4,0.631194897163354,0.912132247361305
"214239","gene.93798",FALSE,FALSE,FALSE,FALSE,"gene.93798",2,0.631472899320501,0.912395800633938
"237762","MINPP1_1",FALSE,FALSE,FALSE,FALSE,"MINPP1_1",4,0.631530493935918,0.912395800633938
"292800","DNAJC15_1",FALSE,FALSE,FALSE,FALSE,"DNAJC15_1",4,0.631531823159135,0.912395800633938
"400784","SNRPB_1",FALSE,FALSE,FALSE,FALSE,"SNRPB_1",2,0.63164763341678,0.912448804475451
"88345","TPRA1_1",FALSE,FALSE,FALSE,FALSE,"TPRA1_1",8,0.631723133075349,0.912448804475451
"94714","ZNF639_1",FALSE,FALSE,FALSE,FALSE,"ZNF639_1",5,0.631767407992328,0.912448804475451
"336573","gene.11080",FALSE,FALSE,FALSE,FALSE,"gene.11080",4,0.631774585810087,0.912448804475451
"434207","UPRT_1",FALSE,FALSE,FALSE,FALSE,"UPRT_1",2,0.631916417360545,0.912517961592591
"376182","MYO5B_1",FALSE,FALSE,FALSE,FALSE,"MYO5B_1",2,0.632009364882478,0.912517961592591
"304771","gene.10142",FALSE,FALSE,FALSE,FALSE,"gene.10142",3,0.632042009097931,0.912517961592591
"328348","IDH2_1",FALSE,FALSE,FALSE,FALSE,"IDH2_1",2,0.632276627006282,0.912517961592591
"35749","CDC42BPA_1",FALSE,FALSE,FALSE,FALSE,"CDC42BPA_1",8,0.632326874365231,0.912517961592591
"322787","PARP16_1",FALSE,FALSE,FALSE,FALSE,"PARP16_1",5,0.632338933456051,0.912517961592591
"428628","SH3KBP1_1",FALSE,FALSE,FALSE,FALSE,"SH3KBP1_1",8,0.63240603523079,0.912517961592591
"160411","gene.21115",FALSE,FALSE,FALSE,FALSE,"gene.21115",2,0.632536503841707,0.912517961592591
"359397","gene.84196",FALSE,FALSE,FALSE,FALSE,"gene.84196",2,0.632627935340628,0.912517961592591
"231291","AGAP10P_1",FALSE,FALSE,FALSE,FALSE,"AGAP10P_1",5,0.632632702040941,0.912517961592591
"339873","gene.11165",FALSE,FALSE,FALSE,FALSE,"gene.11165",2,0.63267906886224,0.912517961592591
"438956","PABIR2_1",FALSE,FALSE,FALSE,FALSE,"PABIR2_1",8,0.632733934035449,0.912517961592591
"405616","gene.85468",FALSE,FALSE,FALSE,FALSE,"gene.85468",2,0.632783555871211,0.912517961592591
"363923","gene.29026",FALSE,FALSE,FALSE,FALSE,"gene.29026",2,0.632804750605556,0.912517961592591
"281021","AMDHD1_1",FALSE,FALSE,FALSE,FALSE,"AMDHD1_1",2,0.632813651499957,0.912517961592591
"124529","ENC1_1",FALSE,FALSE,FALSE,FALSE,"ENC1_1",5,0.632829101937508,0.912517961592591
"362113","gene.28931",FALSE,FALSE,FALSE,FALSE,"gene.28931",3,0.63285133312683,0.912517961592591
"386521","MIR3189_1",FALSE,FALSE,FALSE,FALSE,"MIR3189_1",2,0.63303601636703,0.912517961592591
"17689","TLCD4_1",FALSE,FALSE,FALSE,FALSE,"TLCD4_1",4,0.633084392729143,0.912517961592591
"50679","INO80B-WBP1_1",FALSE,FALSE,FALSE,FALSE,"INO80B-WBP1_1",12,0.633137064477691,0.912517961592591
"440663","gene.31732",FALSE,FALSE,FALSE,FALSE,"gene.31732",3,0.633148013498018,0.912517961592591
"231511","LOC124906894",FALSE,FALSE,FALSE,FALSE,"LOC124906894",9,0.633155162237517,0.912517961592591
"85291","gene.18333",FALSE,FALSE,FALSE,FALSE,"gene.18333",3,0.633167965404049,0.912517961592591
"176761","BAIAP2L1_1",FALSE,FALSE,FALSE,FALSE,"BAIAP2L1_1",4,0.633220723015247,0.912517961592591
"137585","NPM1_1",FALSE,FALSE,FALSE,FALSE,"NPM1_1",8,0.633232410518519,0.912517961592591
"260751","MIR1304_1",FALSE,FALSE,FALSE,FALSE,"MIR1304_1",4,0.633306370561911,0.912517961592591
"301818","BAZ1A_1",FALSE,FALSE,FALSE,FALSE,"BAZ1A_1",5,0.633314643131557,0.912517961592591
"59635","GALNT5_1",FALSE,FALSE,FALSE,FALSE,"GALNT5_1",4,0.633332122026958,0.912517961592591
"78794","ZNF589_1",FALSE,FALSE,FALSE,FALSE,"ZNF589_1",2,0.633348694970506,0.912517961592591
"361667","SCRN2_1",FALSE,FALSE,FALSE,FALSE,"SCRN2_1",4,0.633431443085856,0.912517961592591
"95475","PSMD2_1",FALSE,FALSE,FALSE,FALSE,"PSMD2_1",2,0.633500939403061,0.912517961592591
"179768","THAP5_1",FALSE,FALSE,FALSE,FALSE,"THAP5_1",6,0.633693910982685,0.912517961592591
